Subject_Index,REM_Cycle_Index,Stage,Duration,Source
SC4022EJ,SC4022EJ_C4,3,60,EDF
SC4022EJ,SC4022EJ_C5,1,900,EDF
SC4022EJ,SC4022EJ_C5,4,120,EDF
SC4022EJ,SC4022EJ_C5,3,330,EDF
SC4022EJ,SC4022EJ_C5,4,60,EDF
SC4022EJ,SC4022EJ_C5,3,90,EDF
SC4022EJ,SC4022EJ_C5,4,90,EDF
SC4022EJ,SC4022EJ_C5,3,150,EDF
SC4022EJ,SC4022EJ_C5,4,30,EDF
SC4022EJ,SC4022EJ_C5,3,90,EDF
SC4022EJ,SC4022EJ_C5,4,60,EDF
SC4022EJ,SC4022EJ_C5,3,630,EDF
SC4022EJ,SC4022EJ_C5,4,60,EDF
SC4022EJ,SC4022EJ_C5,3,270,EDF
SC4022EJ,SC4022EJ_C5,4,30,EDF
SC4022EJ,SC4022EJ_C5,3,120,EDF
SC4022EJ,SC4022EJ_C5,4,60,EDF
SC4022EJ,SC4022EJ_C5,3,450,EDF
SC4022EJ,SC4022EJ_C5,5,30,EDF
SC4022EJ,SC4022EJ_C5,4,60,EDF
SC4022EJ,SC4022EJ_C5,3,30,EDF
SC4022EJ,SC4022EJ_C5,4,30,EDF
SC4022EJ,SC4022EJ_C5,3,390,EDF
SC4022EJ,SC4022EJ_C5,2,30,EDF
SC4022EJ,SC4022EJ_C5,3,90,EDF
SC4022EJ,SC4022EJ_C5,4,30,EDF
SC4022EJ,SC4022EJ_C5,3,150,EDF
SC4022EJ,SC4022EJ_C5,2,30,EDF
SC4022EJ,SC4022EJ_C5,3,450,EDF
SC4022EJ,SC4022EJ_C5,4,60,EDF
SC4022EJ,SC4022EJ_C5,3,90,EDF
SC4022EJ,SC4022EJ_C6,1,90,EDF
SC4022EJ,SC4022EJ_C6,4,30,EDF
SC4022EJ,SC4022EJ_C7,1,390,EDF
SC4022EJ,SC4022EJ_C7,4,180,EDF
SC4022EJ,SC4022EJ_C7,5,30,EDF
SC4022EJ,SC4022EJ_C7,4,210,EDF
SC4022EJ,SC4022EJ_C7,3,420,EDF
SC4022EJ,SC4022EJ_C7,4,90,EDF
SC4022EJ,SC4022EJ_C7,3,540,EDF
SC4022EJ,SC4022EJ_C7,4,90,EDF
SC4022EJ,SC4022EJ_C7,3,60,EDF
SC4022EJ,SC4022EJ_C7,4,30,EDF
SC4022EJ,SC4022EJ_C7,3,300,EDF
SC4022EJ,SC4022EJ_C7,4,90,EDF
SC4022EJ,SC4022EJ_C7,3,210,EDF
SC4022EJ,SC4022EJ_C7,4,60,EDF
SC4022EJ,SC4022EJ_C7,3,240,EDF
SC4022EJ,SC4022EJ_C7,4,30,EDF
SC4022EJ,SC4022EJ_C7,3,540,EDF
SC4022EJ,SC4022EJ_C7,2,30,EDF
SC4022EJ,SC4022EJ_C7,3,90,EDF
SC4022EJ,SC4022EJ_C7,4,60,EDF
SC4022EJ,SC4022EJ_C7,3,540,EDF
SC4022EJ,SC4022EJ_C7,4,90,EDF
SC4022EJ,SC4022EJ_C7,3,120,EDF
SC4022EJ,SC4022EJ_C8,1,210,EDF
SC4022EJ,SC4022EJ_C8,4,90,EDF
SC4022EJ,SC4022EJ_C9,1,750,EDF
SC4022EJ,SC4022EJ_C9,4,60,EDF
SC4022EJ,SC4022EJ_C10,1,30,EDF
SC4022EJ,SC4022EJ_C10,4,120,EDF
SC4022EJ,SC4022EJ_C11,1,390,EDF
SC4022EJ,SC4022EJ_C11,5,30,EDF
SC4022EJ,SC4022EJ_C11,4,150,EDF
SC4022EJ,SC4022EJ_C11,5,60,EDF
SC4022EJ,SC4022EJ_C11,4,30,EDF
SC4022EJ,SC4022EJ_C11,5,33270,EDF
SC4031EC,SC4031EC_C1,1,330,EDF
SC4031EC,SC4031EC_C1,4,30,EDF
SC4031EC,SC4031EC_C2,1,540,EDF
SC4031EC,SC4031EC_C2,3,150,EDF
SC4031EC,SC4031EC_C2,4,60,EDF
SC4031EC,SC4031EC_C2,3,450,EDF
SC4031EC,SC4031EC_C2,4,30,EDF
SC4031EC,SC4031EC_C2,3,540,EDF
SC4031EC,SC4031EC_C2,2,30,EDF
SC4031EC,SC4031EC_C2,3,90,EDF
SC4031EC,SC4031EC_C2,2,30,EDF
SC4031EC,SC4031EC_C2,3,30,EDF
SC4031EC,SC4031EC_C2,2,60,EDF
SC4031EC,SC4031EC_C2,3,30,EDF
SC4031EC,SC4031EC_C2,2,120,EDF
SC4031EC,SC4031EC_C2,3,120,EDF
SC4031EC,SC4031EC_C2,2,150,EDF
SC4031EC,SC4031EC_C2,3,1200,EDF
SC4031EC,SC4031EC_C2,5,30,EDF
SC4031EC,SC4031EC_C2,4,60,EDF
SC4031EC,SC4031EC_C2,3,1080,EDF
SC4031EC,SC4031EC_C2,4,30,EDF
SC4031EC,SC4031EC_C2,3,300,EDF
SC4031EC,SC4031EC_C2,5,60,EDF
SC4031EC,SC4031EC_C2,4,60,EDF
SC4031EC,SC4031EC_C2,3,90,EDF
SC4031EC,SC4031EC_C2,4,60,EDF
SC4031EC,SC4031EC_C2,3,150,EDF
SC4031EC,SC4031EC_C3,1,1230,EDF
SC4031EC,SC4031EC_C3,5,30,EDF
SC4031EC,SC4031EC_C4,1,1260,EDF
SC4031EC,SC4031EC_C4,3,1410,EDF
SC4031EC,SC4031EC_C4,2,30,EDF
SC4031EC,SC4031EC_C4,3,90,EDF
SC4031EC,SC4031EC_C4,4,90,EDF
SC4031EC,SC4031EC_C4,3,1110,EDF
SC4031EC,SC4031EC_C4,2,30,EDF
SC4031EC,SC4031EC_C4,3,180,EDF
SC4031EC,SC4031EC_C4,2,30,EDF
SC4031EC,SC4031EC_C4,3,90,EDF
SC4031EC,SC4031EC_C4,4,30,EDF
SC4031EC,SC4031EC_C4,3,510,EDF
SC4031EC,SC4031EC_C4,2,30,EDF
SC4031EC,SC4031EC_C4,3,330,EDF
SC4031EC,SC4031EC_C4,2,30,EDF
SC4031EC,SC4031EC_C4,3,60,EDF
SC4031EC,SC4031EC_C4,5,30,EDF
SC4031EC,SC4031EC_C4,4,30,EDF
SC4031EC,SC4031EC_C4,3,180,EDF
SC4031EC,SC4031EC_C5,1,1050,EDF
SC4031EC,SC4031EC_C5,5,30,EDF
SC4031EC,SC4031EC_C5,4,60,EDF
SC4031EC,SC4031EC_C6,1,210,EDF
SC4031EC,SC4031EC_C6,5,90,EDF
SC4031EC,SC4031EC_C6,4,90,EDF
SC4031EC,SC4031EC_C6,3,1650,EDF
SC4031EC,SC4031EC_C6,4,30,EDF
SC4031EC,SC4031EC_C6,3,270,EDF
SC4031EC,SC4031EC_C6,4,60,EDF
SC4031EC,SC4031EC_C6,3,210,EDF
SC4031EC,SC4031EC_C6,4,60,EDF
SC4031EC,SC4031EC_C6,3,210,EDF
SC4031EC,SC4031EC_C7,1,660,EDF
SC4031EC,SC4031EC_C7,4,120,EDF
SC4031EC,SC4031EC_C8,1,570,EDF
SC4031EC,SC4031EC_C8,4,30,EDF
SC4031EC,SC4031EC_C9,1,150,EDF
SC4031EC,SC4031EC_C9,4,30,EDF
SC4031EC,SC4031EC_C10,1,270,EDF
SC4031EC,SC4031EC_C10,4,60,EDF
SC4031EC,SC4031EC_C10,5,33510,EDF
SC4032EP,SC4032EP_C1,1,480,EDF
SC4032EP,SC4032EP_C1,5,30,EDF
SC4032EP,SC4032EP_C1,4,30,EDF
SC4032EP,SC4032EP_C1,3,30,EDF
SC4032EP,SC4032EP_C2,1,660,EDF
SC4032EP,SC4032EP_C2,3,780,EDF
SC4032EP,SC4032EP_C2,2,60,EDF
SC4032EP,SC4032EP_C2,3,30,EDF
SC4032EP,SC4032EP_C2,2,150,EDF
SC4032EP,SC4032EP_C2,5,60,EDF
SC4032EP,SC4032EP_C2,4,30,EDF
SC4032EP,SC4032EP_C2,3,300,EDF
SC4032EP,SC4032EP_C2,2,30,EDF
SC4032EP,SC4032EP_C2,3,30,EDF
SC4032EP,SC4032EP_C2,2,90,EDF
SC4032EP,SC4032EP_C2,3,390,EDF
SC4032EP,SC4032EP_C2,2,540,EDF
SC4032EP,SC4032EP_C2,3,30,EDF
SC4032EP,SC4032EP_C2,5,30,EDF
SC4032EP,SC4032EP_C2,3,840,EDF
SC4032EP,SC4032EP_C2,2,30,EDF
SC4032EP,SC4032EP_C2,3,90,EDF
SC4032EP,SC4032EP_C2,2,30,EDF
SC4032EP,SC4032EP_C2,3,750,EDF
SC4032EP,SC4032EP_C2,2,60,EDF
SC4032EP,SC4032EP_C2,3,30,EDF
SC4032EP,SC4032EP_C2,2,60,EDF
SC4032EP,SC4032EP_C2,3,120,EDF
SC4032EP,SC4032EP_C2,2,90,EDF
SC4032EP,SC4032EP_C2,3,450,EDF
SC4032EP,SC4032EP_C2,2,150,EDF
SC4032EP,SC4032EP_C2,3,30,EDF
SC4032EP,SC4032EP_C2,5,30,EDF
SC4032EP,SC4032EP_C2,4,30,EDF
SC4032EP,SC4032EP_C2,3,300,EDF
SC4032EP,SC4032EP_C3,1,2040,EDF
SC4032EP,SC4032EP_C3,3,270,EDF
SC4032EP,SC4032EP_C3,4,30,EDF
SC4032EP,SC4032EP_C3,3,870,EDF
SC4032EP,SC4032EP_C3,2,1020,EDF
SC4032EP,SC4032EP_C3,3,1020,EDF
SC4032EP,SC4032EP_C3,4,90,EDF
SC4032EP,SC4032EP_C3,3,300,EDF
SC4032EP,SC4032EP_C4,1,330,EDF
SC4032EP,SC4032EP_C4,5,30,EDF
SC4032EP,SC4032EP_C4,4,30,EDF
SC4032EP,SC4032EP_C5,1,420,EDF
SC4032EP,SC4032EP_C5,5,30,EDF
SC4032EP,SC4032EP_C5,4,60,EDF
SC4032EP,SC4032EP_C6,1,480,EDF
SC4032EP,SC4032EP_C6,3,240,EDF
SC4032EP,SC4032EP_C7,1,600,EDF
SC4032EP,SC4032EP_C7,3,1380,EDF
SC4032EP,SC4032EP_C7,2,30,EDF
SC4032EP,SC4032EP_C7,3,180,EDF
SC4032EP,SC4032EP_C7,2,30,EDF
SC4032EP,SC4032EP_C7,3,450,EDF
SC4032EP,SC4032EP_C7,4,30,EDF
SC4032EP,SC4032EP_C7,3,450,EDF
SC4032EP,SC4032EP_C7,4,30,EDF
SC4032EP,SC4032EP_C7,5,90,EDF
SC4032EP,SC4032EP_C7,4,210,EDF
SC4032EP,SC4032EP_C7,3,240,EDF
SC4032EP,SC4032EP_C7,4,90,EDF
SC4032EP,SC4032EP_C7,3,240,EDF
SC4032EP,SC4032EP_C8,1,30,EDF
SC4032EP,SC4032EP_C8,4,30,EDF
SC4032EP,SC4032EP_C8,3,30,EDF
SC4032EP,SC4032EP_C9,1,90,EDF
SC4032EP,SC4032EP_C9,4,60,EDF
SC4032EP,SC4032EP_C9,5,30,EDF
SC4032EP,SC4032EP_C9,4,60,EDF
SC4032EP,SC4032EP_C9,3,210,EDF
SC4032EP,SC4032EP_C9,5,30,EDF
SC4032EP,SC4032EP_C9,4,60,EDF
SC4032EP,SC4032EP_C9,3,210,EDF
SC4032EP,SC4032EP_C10,1,390,EDF
SC4032EP,SC4032EP_C10,5,60,EDF
SC4032EP,SC4032EP_C10,4,60,EDF
SC4032EP,SC4032EP_C11,1,390,EDF
SC4032EP,SC4032EP_C11,4,60,EDF
SC4032EP,SC4032EP_C12,1,60,EDF
SC4032EP,SC4032EP_C12,5,60,EDF
SC4032EP,SC4032EP_C12,4,60,EDF
SC4032EP,SC4032EP_C12,3,270,EDF
SC4032EP,SC4032EP_C12,5,30600,EDF
SC4041EC,SC4041EC_C1,1,450,EDF
SC4041EC,SC4041EC_C1,4,150,EDF
SC4041EC,SC4041EC_C1,3,690,EDF
SC4041EC,SC4041EC_C1,2,30,EDF
SC4041EC,SC4041EC_C1,3,60,EDF
SC4041EC,SC4041EC_C1,2,30,EDF
SC4041EC,SC4041EC_C1,3,210,EDF
SC4041EC,SC4041EC_C1,2,30,EDF
SC4041EC,SC4041EC_C1,3,30,EDF
SC4041EC,SC4041EC_C1,2,30,EDF
SC4041EC,SC4041EC_C1,3,60,EDF
SC4041EC,SC4041EC_C1,2,600,EDF
SC4041EC,SC4041EC_C1,3,60,EDF
SC4041EC,SC4041EC_C1,2,180,EDF
SC4041EC,SC4041EC_C1,5,90,EDF
SC4041EC,SC4041EC_C1,4,120,EDF
SC4041EC,SC4041EC_C1,3,270,EDF
SC4041EC,SC4041EC_C1,5,30,EDF
SC4041EC,SC4041EC_C1,4,30,EDF
SC4041EC,SC4041EC_C1,3,210,EDF
SC4041EC,SC4041EC_C1,4,60,EDF
SC4041EC,SC4041EC_C1,3,330,EDF
SC4041EC,SC4041EC_C1,4,60,EDF
SC4041EC,SC4041EC_C1,3,810,EDF
SC4041EC,SC4041EC_C1,4,60,EDF
SC4041EC,SC4041EC_C1,3,270,EDF
SC4041EC,SC4041EC_C2,1,420,EDF
SC4041EC,SC4041EC_C2,4,60,EDF
SC4041EC,SC4041EC_C3,1,210,EDF
SC4041EC,SC4041EC_C3,4,60,EDF
SC4041EC,SC4041EC_C4,1,150,EDF
SC4041EC,SC4041EC_C4,4,210,EDF
SC4041EC,SC4041EC_C4,3,900,EDF
SC4041EC,SC4041EC_C4,4,30,EDF
SC4041EC,SC4041EC_C4,3,150,EDF
SC4041EC,SC4041EC_C4,4,60,EDF
SC4041EC,SC4041EC_C4,3,390,EDF
SC4041EC,SC4041EC_C4,4,120,EDF
SC4041EC,SC4041EC_C4,3,1560,EDF
SC4041EC,SC4041EC_C4,2,30,EDF
SC4041EC,SC4041EC_C4,3,150,EDF
SC4041EC,SC4041EC_C4,2,150,EDF
SC4041EC,SC4041EC_C4,3,30,EDF
SC4041EC,SC4041EC_C4,2,30,EDF
SC4041EC,SC4041EC_C4,3,30,EDF
SC4041EC,SC4041EC_C4,2,270,EDF
SC4041EC,SC4041EC_C4,3,960,EDF
SC4041EC,SC4041EC_C5,1,240,EDF
SC4041EC,SC4041EC_C5,4,60,EDF
SC4041EC,SC4041EC_C6,1,60,EDF
SC4041EC,SC4041EC_C6,4,270,EDF
SC4041EC,SC4041EC_C6,3,390,EDF
SC4041EC,SC4041EC_C7,1,360,EDF
SC4041EC,SC4041EC_C7,0,30,EDF
SC4041EC,SC4041EC_C8,1,210,EDF
SC4041EC,SC4041EC_C8,4,60,EDF
SC4041EC,SC4041EC_C9,1,210,EDF
SC4041EC,SC4041EC_C9,5,30,EDF
SC4041EC,SC4041EC_C9,4,120,EDF
SC4041EC,SC4041EC_C9,3,360,EDF
SC4041EC,SC4041EC_C9,4,30,EDF
SC4041EC,SC4041EC_C9,3,2130,EDF
SC4041EC,SC4041EC_C9,2,30,EDF
SC4041EC,SC4041EC_C9,3,450,EDF
SC4041EC,SC4041EC_C9,5,30,EDF
SC4041EC,SC4041EC_C9,4,30,EDF
SC4041EC,SC4041EC_C9,3,240,EDF
SC4041EC,SC4041EC_C9,5,210,EDF
SC4041EC,SC4041EC_C9,4,240,EDF
SC4041EC,SC4041EC_C9,3,570,EDF
SC4041EC,SC4041EC_C10,1,270,EDF
SC4041EC,SC4041EC_C10,5,30,EDF
SC4041EC,SC4041EC_C10,4,30,EDF
SC4041EC,SC4041EC_C11,1,270,EDF
SC4041EC,SC4041EC_C11,5,60,EDF
SC4041EC,SC4041EC_C11,4,60,EDF
SC4041EC,SC4041EC_C12,1,90,EDF
SC4041EC,SC4041EC_C12,5,30,EDF
SC4041EC,SC4041EC_C13,1,120,EDF
SC4041EC,SC4041EC_C13,4,510,EDF
SC4041EC,SC4041EC_C13,5,60,EDF
SC4041EC,SC4041EC_C13,4,60,EDF
SC4041EC,SC4041EC_C13,3,930,EDF
SC4041EC,SC4041EC_C13,5,60,EDF
SC4041EC,SC4041EC_C13,4,30,EDF
SC4041EC,SC4041EC_C13,3,960,EDF
SC4041EC,SC4041EC_C13,5,60,EDF
SC4041EC,SC4041EC_C13,4,30,EDF
SC4041EC,SC4041EC_C13,3,240,EDF
SC4041EC,SC4041EC_C13,5,60,EDF
SC4041EC,SC4041EC_C13,4,60,EDF
SC4041EC,SC4041EC_C13,3,330,EDF
SC4041EC,SC4041EC_C14,1,90,EDF
SC4041EC,SC4041EC_C14,5,30,EDF
SC4041EC,SC4041EC_C15,1,90,EDF
SC4041EC,SC4041EC_C15,5,30,EDF
SC4041EC,SC4041EC_C16,1,240,EDF
SC4041EC,SC4041EC_C16,5,90,EDF
SC4041EC,SC4041EC_C17,1,420,EDF
SC4041EC,SC4041EC_C17,5,30,EDF
SC4041EC,SC4041EC_C18,1,120,EDF
SC4041EC,SC4041EC_C18,5,30,EDF
SC4041EC,SC4041EC_C19,1,420,EDF
SC4041EC,SC4041EC_C19,5,60,EDF
SC4041EC,SC4041EC_C20,1,420,EDF
SC4041EC,SC4041EC_C20,5,60,EDF
SC4041EC,SC4041EC_C20,4,90,EDF
SC4041EC,SC4041EC_C20,5,600,EDF
SC4041EC,SC4041EC_C20,4,330,EDF
SC4041EC,SC4041EC_C20,3,30,EDF
SC4041EC,SC4041EC_C20,4,60,EDF
SC4041EC,SC4041EC_C20,3,240,EDF
SC4041EC,SC4041EC_C20,5,30,EDF
SC4041EC,SC4041EC_C20,4,30,EDF
SC4041EC,SC4041EC_C20,3,60,EDF
SC4041EC,SC4041EC_C20,4,120,EDF
SC4041EC,SC4041EC_C20,3,210,EDF
SC4041EC,SC4041EC_C20,4,30,EDF
SC4041EC,SC4041EC_C20,3,90,EDF
SC4041EC,SC4041EC_C20,4,60,EDF
SC4041EC,SC4041EC_C20,5,180,EDF
SC4041EC,SC4041EC_C20,4,120,EDF
SC4041EC,SC4041EC_C20,3,270,EDF
SC4041EC,SC4041EC_C20,4,30,EDF
SC4041EC,SC4041EC_C20,3,90,EDF
SC4041EC,SC4041EC_C20,4,30,EDF
SC4041EC,SC4041EC_C20,3,570,EDF
SC4041EC,SC4041EC_C20,4,30,EDF
SC4041EC,SC4041EC_C20,3,690,EDF
SC4041EC,SC4041EC_C21,1,30,EDF
SC4041EC,SC4041EC_C21,5,30,EDF
SC4041EC,SC4041EC_C22,1,330,EDF
SC4041EC,SC4041EC_C22,5,30,EDF
SC4041EC,SC4041EC_C23,1,60,EDF
SC4041EC,SC4041EC_C23,5,30,EDF
SC4041EC,SC4041EC_C24,1,600,EDF
SC4041EC,SC4041EC_C24,5,180,EDF
SC4041EC,SC4041EC_C24,4,90,EDF
SC4041EC,SC4041EC_C24,3,30,EDF
SC4041EC,SC4041EC_C24,5,19260,EDF
SC4042EC,SC4042EC_C1,1,450,EDF
SC4042EC,SC4042EC_C1,0,30,EDF
SC4042EC,SC4042EC_C2,1,90,EDF
SC4042EC,SC4042EC_C2,3,510,EDF
SC4042EC,SC4042EC_C2,4,60,EDF
SC4042EC,SC4042EC_C2,3,270,EDF
SC4042EC,SC4042EC_C2,4,60,EDF
SC4042EC,SC4042EC_C2,3,540,EDF
SC4042EC,SC4042EC_C2,2,180,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,60,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,240,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,120,EDF
SC4042EC,SC4042EC_C2,0,30,EDF
SC4042EC,SC4042EC_C2,3,120,EDF
SC4042EC,SC4042EC_C2,2,90,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,90,EDF
SC4042EC,SC4042EC_C2,3,150,EDF
SC4042EC,SC4042EC_C2,2,30,EDF
SC4042EC,SC4042EC_C2,3,120,EDF
SC4042EC,SC4042EC_C2,2,30,EDF
SC4042EC,SC4042EC_C2,3,60,EDF
SC4042EC,SC4042EC_C2,2,540,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,90,EDF
SC4042EC,SC4042EC_C2,3,270,EDF
SC4042EC,SC4042EC_C2,2,30,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,30,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,180,EDF
SC4042EC,SC4042EC_C2,3,30,EDF
SC4042EC,SC4042EC_C2,2,540,EDF
SC4042EC,SC4042EC_C2,3,390,EDF
SC4042EC,SC4042EC_C3,1,360,EDF
SC4042EC,SC4042EC_C3,0,30,EDF
SC4042EC,SC4042EC_C4,1,780,EDF
SC4042EC,SC4042EC_C4,0,30,EDF
SC4042EC,SC4042EC_C5,1,120,EDF
SC4042EC,SC4042EC_C5,4,90,EDF
SC4042EC,SC4042EC_C6,1,360,EDF
SC4042EC,SC4042EC_C6,4,150,EDF
SC4042EC,SC4042EC_C6,3,1890,EDF
SC4042EC,SC4042EC_C6,2,30,EDF
SC4042EC,SC4042EC_C6,3,480,EDF
SC4042EC,SC4042EC_C6,4,30,EDF
SC4042EC,SC4042EC_C6,3,420,EDF
SC4042EC,SC4042EC_C6,4,30,EDF
SC4042EC,SC4042EC_C6,3,60,EDF
SC4042EC,SC4042EC_C6,4,60,EDF
SC4042EC,SC4042EC_C6,3,840,EDF
SC4042EC,SC4042EC_C6,4,60,EDF
SC4042EC,SC4042EC_C6,3,120,EDF
SC4042EC,SC4042EC_C6,4,60,EDF
SC4042EC,SC4042EC_C6,3,60,EDF
SC4042EC,SC4042EC_C6,4,240,EDF
SC4042EC,SC4042EC_C6,5,120,EDF
SC4042EC,SC4042EC_C6,4,120,EDF
SC4042EC,SC4042EC_C6,3,390,EDF
SC4042EC,SC4042EC_C7,1,840,EDF
SC4042EC,SC4042EC_C7,4,30,EDF
SC4042EC,SC4042EC_C8,1,270,EDF
SC4042EC,SC4042EC_C8,4,30,EDF
SC4042EC,SC4042EC_C9,1,90,EDF
SC4042EC,SC4042EC_C9,4,90,EDF
SC4042EC,SC4042EC_C10,1,270,EDF
SC4042EC,SC4042EC_C10,4,60,EDF
SC4042EC,SC4042EC_C11,1,540,EDF
SC4042EC,SC4042EC_C11,4,30,EDF
SC4042EC,SC4042EC_C12,1,300,EDF
SC4042EC,SC4042EC_C12,4,30,EDF
SC4042EC,SC4042EC_C13,1,180,EDF
SC4042EC,SC4042EC_C13,4,120,EDF
SC4042EC,SC4042EC_C13,3,510,EDF
SC4042EC,SC4042EC_C13,5,30,EDF
SC4042EC,SC4042EC_C13,4,30,EDF
SC4042EC,SC4042EC_C13,3,930,EDF
SC4042EC,SC4042EC_C13,4,60,EDF
SC4042EC,SC4042EC_C13,3,750,EDF
SC4042EC,SC4042EC_C13,4,60,EDF
SC4042EC,SC4042EC_C13,3,690,EDF
SC4042EC,SC4042EC_C14,1,150,EDF
SC4042EC,SC4042EC_C14,4,30,EDF
SC4042EC,SC4042EC_C15,1,90,EDF
SC4042EC,SC4042EC_C15,4,30,EDF
SC4042EC,SC4042EC_C16,1,390,EDF
SC4042EC,SC4042EC_C16,4,30,EDF
SC4042EC,SC4042EC_C17,1,300,EDF
SC4042EC,SC4042EC_C17,4,60,EDF
SC4042EC,SC4042EC_C18,1,420,EDF
SC4042EC,SC4042EC_C18,4,30,EDF
SC4042EC,SC4042EC_C19,1,270,EDF
SC4042EC,SC4042EC_C19,3,90,EDF
SC4042EC,SC4042EC_C20,1,60,EDF
SC4042EC,SC4042EC_C20,3,30,EDF
SC4042EC,SC4042EC_C21,1,30,EDF
SC4042EC,SC4042EC_C21,4,60,EDF
SC4042EC,SC4042EC_C22,1,90,EDF
SC4042EC,SC4042EC_C22,3,60,EDF
SC4042EC,SC4042EC_C23,1,30,EDF
SC4042EC,SC4042EC_C23,3,30,EDF
SC4042EC,SC4042EC_C23,5,90,EDF
SC4042EC,SC4042EC_C23,4,120,EDF
SC4042EC,SC4042EC_C23,3,30,EDF
SC4042EC,SC4042EC_C23,4,30,EDF
SC4042EC,SC4042EC_C23,3,1380,EDF
SC4042EC,SC4042EC_C23,5,120,EDF
SC4042EC,SC4042EC_C23,4,60,EDF
SC4042EC,SC4042EC_C23,3,90,EDF
SC4042EC,SC4042EC_C23,4,60,EDF
SC4042EC,SC4042EC_C23,3,270,EDF
SC4042EC,SC4042EC_C23,5,60,EDF
SC4042EC,SC4042EC_C23,4,30,EDF
SC4042EC,SC4042EC_C23,3,990,EDF
SC4042EC,SC4042EC_C24,1,120,EDF
SC4042EC,SC4042EC_C24,4,30,EDF
SC4042EC,SC4042EC_C25,1,240,EDF
SC4042EC,SC4042EC_C25,4,120,EDF
SC4042EC,SC4042EC_C26,1,120,EDF
SC4042EC,SC4042EC_C26,4,60,EDF
SC4042EC,SC4042EC_C27,1,270,EDF
SC4042EC,SC4042EC_C27,4,90,EDF
SC4042EC,SC4042EC_C28,1,150,EDF
SC4042EC,SC4042EC_C28,4,60,EDF
SC4042EC,SC4042EC_C29,1,180,EDF
SC4042EC,SC4042EC_C29,4,30,EDF
SC4042EC,SC4042EC_C30,1,150,EDF
SC4042EC,SC4042EC_C30,4,30,EDF
SC4042EC,SC4042EC_C31,1,90,EDF
SC4042EC,SC4042EC_C31,4,30,EDF
SC4042EC,SC4042EC_C32,1,240,EDF
SC4042EC,SC4042EC_C32,5,30,EDF
SC4042EC,SC4042EC_C33,1,60,EDF
SC4042EC,SC4042EC_C33,5,19020,EDF
SC4051EC,SC4051EC_C1,1,30,EDF
SC4051EC,SC4051EC_C1,3,90,EDF
SC4051EC,SC4051EC_C2,1,1290,EDF
SC4051EC,SC4051EC_C2,3,210,EDF
SC4051EC,SC4051EC_C2,4,30,EDF
SC4051EC,SC4051EC_C2,3,510,EDF
SC4051EC,SC4051EC_C2,5,1530,EDF
SC4051EC,SC4051EC_C2,4,180,EDF
SC4051EC,SC4051EC_C2,5,60,EDF
SC4051EC,SC4051EC_C2,4,270,EDF
SC4051EC,SC4051EC_C2,5,240,EDF
SC4051EC,SC4051EC_C2,4,30,EDF
SC4051EC,SC4051EC_C2,5,60,EDF
SC4051EC,SC4051EC_C2,4,60,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,4,90,EDF
SC4051EC,SC4051EC_C2,3,1020,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,150,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,150,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,120,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,60,EDF
SC4051EC,SC4051EC_C2,3,60,EDF
SC4051EC,SC4051EC_C2,2,60,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,90,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,30,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,180,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,210,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,270,EDF
SC4051EC,SC4051EC_C2,3,30,EDF
SC4051EC,SC4051EC_C2,2,270,EDF
